ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity
MYO10	10	8	0.00216658509546401	0.129072146867449	8	15	107372839111856368	0.166666666666667
IDE	3	2	1.63630800364823e-05	0.5	8	2	6148375709625.36	0
ADAM12	5	3	0.000564587665226234	0.25	7	4	7293852011847935	0
RUNDC3A	5	4	0.00572265989109706	0.25	8	4	749253150394580224	0
HAUS8	3	2	3.5206090425833e-05	0.5	8	2	28550397550260.9	0
TGDS	3	2	0.000659040143036118	0.5	7	2	9937977521771274	0
WDR76	2	1	0.00108695005138967	1	8	1	27223194141708168	NA
SUSD1	2	1	0.000165216937701716	1	8	1	652770483828879	NA
ATP2B4	6	5	0.000706476747250122	0.205395107417667	7	6	11419489686552274	0.1
PREX1	2	1	1.97450823587642e-05	1	9	1	8917922678294.41	NA
DNMBP	9	5	0.000231362739891669	0.155734074804588	8	10	1225019958476416	0.0714285714285714
SART1	19	18	0.0423704336362567	0.0748517731261964	7	102	45570345986053210112	0.549019607843137
MIP	3	2	0.00108801746844748	0.5	8	2	27084260574315344	0
RRP1B	3	2	0.00432690387671615	0.5	8	2	428221563255546048	0
RGL4	3	2	0.000108240581265441	0.5	8	2	268181476469340	0
TTF2	9	4	0.00428862159027411	0.125	7	8	447928365708310976	0
PIBF1	2	1	5.12572921388006e-05	1	8	1	60865803227348.2	NA
PRPH2	5	2	7.52279689646785e-05	0.25	8	4	129493723336148	0
HEBP2	3	2	0.000181392444055845	0.5	9	2	752521686147071	0
GABRR1	5	3	7.15654560099731e-05	0.25	8	4	118467112626907	0
DTX3	2	1	0.00012021622613962	1	8	1	330676394335405	NA
MYOD1	22	8	0.00530392936007196	0.0535647470032696	7	28	644151045154384896	0.0333333333333333
DTNB	4	3	0.00130726303820169	0.333333333333333	8	3	39106882389639840	0
OPN4	7	5	0.000157645399028583	0.172692141473545	8	9	571186976568916	0.2
AKAP17A	2	1	7.45762173608671e-06	1	9	1	1274837921754.63	NA
GUCY1B1	5	3	0.00151083034891072	0.255539608022125	8	5	52203665407703616	0.166666666666667
BLK	7	6	0.000771116498138602	0.187704957561728	8	8	13653619251311622	0.133333333333333
BOK	3	2	3.43734318890911e-05	0.5	9	2	27043842843628.1	0
CTSK	5	3	0.000316062760016584	0.25	8	4	2284652971481086	0
NPY2R	3	1	2.91400940225426e-05	0.5	9	2	19540134755078.3	0
PRKX	3	2	9.90339803297167e-05	0.5	8	2	224890907075939	0
ATP6V0D2	8	7	6.71735065922875e-06	0.287117279479263	9	28	1143419711952.94	1
GRIK1	2	1	4.95128651141009e-05	1	9	1	56114263934717.5	NA
CREBBP	100	13	0.027869780972892	0.0136505810252918	7	251	18185446288753721344	0.0313337456194599
MYOZ3	3	2	6.21952039680436e-05	0.5	8	2	89577617775296.2	0
HARS	3	2	0.000444629300241892	0.5	8	2	4521099907248012	0
NPEPPS	2	1	0.00171315242131908	1	8	1	67182230351546752	NA
MYL1	8	3	0.000604328322352463	0.213367346938775	8	10	8354029546059911	0.142857142857143
APOBEC3G	3	1	7.61128007521459e-05	0.5	8	2	132743252744253	0
DNAJB11	3	2	0.000972410223007391	0.5	8	2	21627727937865264	0
BICRA	3	2	0.00092712635676061	0.5	7	2	19661784748673928	0
ZNF862	3	1	6.3903581134193e-05	0.5	9	2	93440165572379.8	0
CIT	3	2	0.000115654671495015	0.5	8	2	305939696757424	0
VPS51	6	4	2.86692692984653e-05	0.229511643601154	9	7	18803262322427.4	0.2
ZP2	3	1	0.000436094954692729	0.5	8	2	4349189777225143	0
HIST1H2BA	7	6	0.00133272098795512	0.177462921584457	8	8	40631656615482104	0.133333333333333
ERI1	2	1	7.70850235564768e-05	1	9	1	146655122730466	NA
NDOR1	4	2	0.000168126489515448	0.34411100248088	8	4	646498215264401	0.333333333333333
AQP4	2	1	0.000628797861845951	1	8	1	9042146856115512	NA
ALPI	2	1	0.00639959080398903	1	8	1	936960239537346432	NA
SLC25A3	3	2	0.00236804759392607	0.5	8	2	129001661762273232	0
FAM162A	2	1	0.000880011544898532	1	8	1	17759493656121174	NA
ACPP	2	1	0.000259329010285872	1	9	1	1538390114019870	NA
TTC37	2	1	0.000236392886850461	1	8	1	1331468242640955	NA
STIM2	2	1	2.52696084109643e-07	1	10	1	1460530794.18268	NA
CP	3	2	2.3934946092155e-05	0.5	9	2	13135970758207.4	0
GH1	9	6	0.00427475882607029	0.127082115398243	7	9	434180300221281088	0.0357142857142857
P4HTM	2	1	0	1	1	1	1.54308063481525	NA
MAPK15	3	1	0.000122056981612652	0.5	8	2	341082777306990	0
TSEN2	2	1	0.00155774630485496	1	8	1	62167998158404056	NA
BMP7	6	4	0.00217263589116588	0.206284661653755	8	7	108203600525591456	0.2
RAB3D	5	3	6.8396274281901e-05	0.315212673611111	9	5	107397396181885	0.166666666666667
FOXH1	2	1	0.000696138330854195	1	8	1	11173187879455198	NA
BMPER	4	3	2.42863914403027e-05	0.333333333333333	9	3	13661089530622	0
TMEM8B	3	2	0.00018630659937868	0.5	8	2	793995854867426	0
CDCA3	2	1	0.00111161209078794	1	8	1	28258856650006812	NA
DCD	2	1	0.000695636963087495	1	8	1	11131377094687548	NA
ZP1	2	1	7.92655751760466e-06	1	9	1	1436866803692.34	NA
BNC1	2	1	0.000116482023823736	1	8	1	311375796515345	NA
OSGEP	7	3	0.00109620308424302	0.166666666666667	8	6	27481698255533524	0
STMN3	2	1	7.98916755253162e-07	1	10	1	14603830958.0984	NA
ZNF496	4	3	6.51734321596694e-05	0.333333333333333	8	3	97758333095260	0
CHFR	2	1	0.000135432291138695	1	8	1	422816043694858	NA
HIST1H2AH	8	6	0.000314365870036324	0.176290036044652	8	11	2300333812075541	0.19047619047619
C19orf25	2	1	1.0314040757175e-05	1	9	1	2443225732353.69	NA
HOOK1	3	2	0.00322645366493544	0.5	8	2	263448462374814816	0
MYBL1	4	3	0.000752174073838071	0.367524721920326	8	4	12963021203793550	0.333333333333333
RNU12-2P	3	2	0.00254465700769678	0.5	8	2	164781048486149184	0
AMHR2	3	2	0.00095867237859887	0.5	8	2	21017993506301180	0
CHAF1B	6	5	0.0022048812125761	0.2	8	5	111292107652719392	0
HELZ	3	2	0.000113878013332101	0.5	8	2	306802599601282	0
HIST1H3E	3	2	0.0051783045105533	0.5	8	2	613226430231201536	0
USP54	2	1	0.000421764125387092	1	8	1	4090665359342728	NA
MCAM	2	1	0.000165216937701716	1	8	1	652770483828879	NA
HSPA12A	2	1	4.0867456139151e-06	1	9	1	382159432153.276	NA
RABEPK	2	1	0	1	1	1	1.54308063481524	NA
GOLGA3	5	4	0.000272763019026981	0.26312213420896	8	5	1703119446849706	0.166666666666667
PROKR2	3	2	0.000123722874276868	0.512991401524012	8	3	352617468313393	1
ST6GALNAC2	2	1	0.000781477909371539	1	8	1	14074713754749196	NA
TMEM11	3	2	1.67822099045299e-05	0.5	9	2	6454975692034.51	0
POU3F4	2	1	0	1	1	1	1.54308063481524	NA
AMH	5	3	8.30904943090279e-05	0.269936805914256	8	5	158247629589825	0.166666666666667
P2RY1	3	2	3.25235480756789e-05	0.5	8	2	24223668209693.6	0
KCNH2	2	1	0.000207606332400839	1	8	1	986684661989099	NA
PTPN3	7	6	0.00146351967089973	0.17012794125044	8	7	49002833394285560	0.0666666666666667
MAGI3	8	5	0.000200496757821353	0.142857142857143	8	7	920440609262226	0
RUFY1	2	1	5.88748367535718e-05	1	8	1	79376409698260.8	NA
IFNLR1	2	1	0.000428791949993524	1	9	1	4282810382283958	NA
PPFIA4	9	5	0.00103597678204062	0.141370424773301	8	10	24582590184191220	0.0714285714285714
ZNF335	2	1	0.000180059463004742	1	8	1	745822383958931	NA
AVPR1B	4	3	2.27709346250103e-05	0.333333333333333	8	3	11954134970216.4	0
HSDL2	2	1	0.000880011544898532	1	8	1	17759493656121174	NA
ADAM2	3	1	1.10515534943326e-05	0.5	8	2	2797148160549.52	0
GFRA3	2	1	0	1	1	1	1.54308063481524	NA
KLC3	6	4	0.000582008703019229	0.20630711150323	8	6	7781226680530764	0.1
ZNFX1	2	1	6.53977859739314e-05	1	9	1	106938897028876	NA
NBL1	2	1	0.000140885468309818	1	8	1	464039801372535	NA
PLP1	3	2	2.32197500043633e-05	0.5	8	2	12376837478131	0
GABRA2	3	2	1.59058985938668e-05	0.5	9	2	5802949132941.99	0
EXPH5	2	1	0.000236392886850461	1	8	1	1331468242640955	NA
KLK8	3	2	0.000382021768375512	0.5	9	2	3338014250233342	0
DSTN	2	1	0.000880011544898532	1	8	1	17759493656121174	NA
MED18	4	3	0.000192025309242814	0.333333333333333	8	3	860573846754367	0
GUSB	2	1	0.000207606332400839	1	8	1	986684661989099	NA
TEAD2	2	1	4.96907698475768e-05	1	8	1	56867986865277	NA
SH3BP5L	2	1	0.000689760316108277	1	8	1	11172608909301520	NA
MYOZ2	5	3	0.000167127632695857	0.261136738680044	8	5	643475055662178	0.166666666666667
ASB16	3	2	0.0194157099875362	0.5	8	2	8621684254800082944	0
KCNJ6	3	2	6.97675393651358e-05	0.5	9	2	111744442365854	0
CDX2	4	3	0.000581318149981013	0.333333333333333	8	3	7749285461925633	0
GHSR	3	2	5.44041700188085e-05	0.5	8	2	67949208029946.4	0
ADRA1B	4	3	0.000228944268928521	0.333333333333333	7	3	1200742603167811	0
PDLIM3	2	1	2.41640363349367e-05	1	9	1	13388654807553.6	NA
KRTAP3-2	2	1	0.000144822641737863	1	9	1	479720031809962	NA
AKAP12	2	1	2.25228347636834e-05	1	8	1	11615622592697.7	NA
HMGN3	3	2	0.000332850209714146	0.5	8	2	2555161904444797	0
MELTF	2	1	0.000331237591863335	1	9	1	2509667901790100	NA
DGKH	2	1	5.57704183257748e-06	1	9	1	713445989717.014	NA
NAPSA	4	3	4.09554952020734e-05	0.440797264153595	9	6	38373388373873.7	1
FBXO11	4	2	0.00124069028554793	0.558641975308642	8	4	35202392614205268	0.333333333333333
CEP70	10	5	0.00118101001077076	0.118669690098262	8	10	31906518187219344	0.0277777777777778
CBS	4	3	0.000104082274902738	0.333333333333333	8	3	255650432224525	0
FOXJ3	2	1	2.95102758741537e-05	1	9	1	20479764599503.6	NA
NFYA	9	6	0.00446021181508886	0.12659052170372	7	9	469427371201826688	0.0357142857142857
GNAL	4	3	9.65927405260366e-06	0.333333333333333	9	3	2145310773374.81	0
CENPC	4	3	0.000308445121711873	0.333333333333333	8	3	2209016642823875	0
SASH1	2	1	5.22338417170373e-05	1	8	1	62704997975002	NA
KIAA0930	2	1	0.00137426676324341	1	8	1	44039586175853016	NA
WEE1	6	4	0.00368965105839606	0.2	8	5	312676105575659520	0
LIPE	3	2	9.39506477349798e-06	0.5	9	2	2020192150951.52	0
SLC17A7	2	1	6.2070138481813e-05	1	9	1	88106422051894.4	NA
FMO4	2	1	0.000126813949859288	1	8	1	377993754776540	NA
QRFPR	5	4	0.000137500835905799	0.269845137499334	8	9	434076660966664	0.833333333333333
RCN3	5	3	8.688953780815e-05	0.25	8	4	183948314251218	0
KCNQ3	5	3	0.00154595980597737	0.25	8	4	54665380327257144	0
WNT8B	5	4	0.000109759157796865	0.266737284662919	8	5	275917277951254	0.166666666666667
TIAM1	7	6	0.00298881125952961	0.167899547081598	7	7	207281635748908576	0.0666666666666667
MTR	3	1	0.000624005243347844	0.5	8	2	8904906081603750	0
ATMIN	2	1	0.000205706545183773	1	8	1	973045804987382	NA
KRT9	5	4	0.000613523942400096	0.256129682622268	7	5	8624666349358018	0.166666666666667
CACNA1H	3	2	4.52852576234172e-05	0.5	8	2	47079282253637.3	0
PPP1R7	3	2	0.00132998493790662	0.5	8	2	40458434997717368	0
CTDSPL	2	1	0.000376440070680166	1	8	1	3340896429531683	NA
PFAS	3	2	0.00090008499448574	0.5	8	2	18577210659876860	0
CABLES2	2	1	0.000170519539463218	1	8	1	665797874255032	NA
HYPK	2	1	0.00026279950457352	1	8	1	1588508785931188	NA
MYOCD	3	2	9.94986176666056e-05	0.713305898491084	8	3	226830387651818	1
SOX3	3	2	0.000490558329150401	0.5	8	2	5514095409555304	0
CARM1	7	5	0.00303506599077369	0.174625205964237	7	7	225670762258984384	0.0666666666666667
FBXO25	2	1	0.00123638514402894	1	8	1	34958501769414188	NA
FLT3LG	3	2	0.000594934883082567	0.5	8	2	8095737753296040	0
ODF2	3	2	8.89728234905291e-05	0.5	8	2	181652913706824	0
HDLBP	5	3	0.00222930470562297	0.25	7	4	113877656549023824	0
RFC2	4	3	0.00163281035690816	0.477230725484203	8	6	61570259061605872	1
NPFFR1	6	5	0.000132335624336148	0.2	8	5	401982400866097	0
SELE	3	2	0.000443536775407347	0.5	8	2	4499003782509919	0
RAD9B	5	4	0.0018649533625295	0.293167297967551	8	9	80075699413532736	0.833333333333333
TRPV2	3	1	1.60131265252962e-05	0.5	9	2	5866704731870.56	0
SLC4A4	3	1	1.5654425474204e-05	0.5	9	2	5608148036584.88	0
MYL10	6	5	0.00250646675410848	0.264402266543915	8	13	143670180156833680	0.8
KIF20B	2	1	0.000246095196677366	1	8	1	1386932154942665	NA
ELP5	2	1	0.000421764125387092	1	8	1	4090665359342728	NA
KEAP1	3	2	0.0101132962180189	0.5	8	2	2339657491044841984	0
GRB7	6	5	0.00179440362249972	0.212299176938777	8	8	73635565696033984	0.3
GLIS3	2	1	7.39302168228779e-05	1	9	1	135688175060438	NA
CAMKK2	3	2	0.000953244208772067	0.5	8	2	20790109500211000	0
KRT81	3	2	5.55958813253061e-05	0.5	8	2	71003252723983.5	0
GPLD1	2	1	3.80083486686445e-07	1	10	1	3310583521.79307	NA
EBP	3	2	4.64835822336639e-06	0.5	9	2	496235512460.745	0
DUSP26	2	1	1.28771290402796e-05	1	8	1	3800405507350.33	NA
TP53BP2	10	7	0.0149328055282756	0.111111111111111	7	9	5099697848223485952	0
FXR2	16	6	0.00314766429693523	0.0666666666666667	8	15	244497041004961184	0
KDM6A	8	5	0.00355475984845179	0.148968828350007	7	9	296523253577137664	0.0952380952380952
MRAS	5	4	0.000427244300835596	0.25	7	4	4194912378639418	0
KIF6	2	1	3.67978856292743e-07	1	10	1	3101611902.33175	NA
VPS18	8	6	0.000823270742291765	0.206666423815028	8	12	15499980842734362	0.238095238095238
MDM2	16	9	0.00465716487273117	0.0779651950919543	7	21	499362280003001856	0.0571428571428571
WDR92	2	1	0.0009692032021096	1	8	1	21482240982320512	NA
LCAT	2	1	1.72613357596092e-05	1	9	1	6827195643754.9	NA
JMJD1C	3	2	0.00077656807749189	0.5	8	2	13851989004589534	0
AVPR1A	6	5	0.000187128714712696	0.217033633646891	8	9	805244257344724	0.4
ZFAND5	4	3	0.00352557927081847	0.333333333333333	8	3	284295254627704384	0
STIL	2	1	0.000302264746377298	1	8	1	2176805762970182	NA
AHRR	2	1	6.52753407559366e-05	1	8	1	99322640528064.6	NA
PPCDC	2	1	3.21224089747643e-05	1	8	1	23647727180661.6	NA
ST7	2	1	9.34036616144402e-05	1	9	1	200352272904393	NA
KLF16	2	1	4.48579975835017e-05	1	8	1	46194744092082.7	NA
SCARF2	3	2	0.000811580134238115	0.5	8	2	15083908198434198	0
ARR3	8	4	0.00164017859624395	0.142857142857143	7	7	61815618966519656	0
ZBED5	2	1	0.00145970772396235	1	8	1	48754232410553280	NA
ZXDC	3	2	2.72479907771441e-05	0.5	8	2	17224067588264.4	0
TREM2	3	2	4.69411260338574e-05	0.5	8	2	50440264561877.3	0
FGB	8	6	0.000403496611735958	0.177584499426977	8	12	3724657910878643	0.238095238095238
CDKN1C	5	4	0.000729760970338356	0.25	8	4	12187910128007186	0
SNTB2	7	4	0.000554565035012967	0.166666666666667	8	6	7033107434807672	0
RRAGA	7	3	0.000304611096161334	0.252656096441785	8	10	2126291204712028	0.266666666666667
KCNQ2	4	3	3.32868478330162e-05	0.445816186556927	9	4	25359611577728	0.333333333333333
SYTL1	2	1	7.46762174569555e-06	1	9	1	1275828075163.2	NA
IBTK	2	1	4.51974823701384e-05	1	8	1	47298654835389.6	NA
PLCD4	3	2	7.04925496382795e-05	0.5	8	2	113655758539129	0
NELFB	5	4	0.00172325158509105	0.26117421448403	7	7	68209117815435952	0.5
PEX14	4	3	1.92932727165139e-05	0.333333333333333	9	3	8592396708413.24	0
EVPL	5	1	5.90941830484768e-06	0.25	9	4	803858238354.096	0
SERPINI2	3	2	0.000438025468369326	0.5	8	2	4408135452945808	0
ASB5	3	2	0.0337931921961971	0.504191553660666	8	3	26119834900988350464	1
UCHL3	4	3	0.0338335233946817	0.335196246071407	8	4	26182101701505396736	0.333333333333333
CALU	2	1	5.32753151459413e-06	1	9	1	663608359740.254	NA
NKD2	2	1	2.52240847323286e-05	1	9	1	14551848216411.5	NA
KIF2B	9	8	0.00152995291586249	0.152041171663038	8	22	53533371117651824	0.5
FXYD3	2	1	5.33784417512265e-05	1	8	1	65826438582114.7	NA
TROVE2	2	1	2.81927211552019e-05	1	8	1	18551069446449.8	NA
ADRA1D	7	6	0.000169244281541405	0.172427496880167	9	9	657877800640703	0.2
TFCP2	2	1	0.00016798796720347	1	8	1	645572320267314	NA
HNRNPDL	3	2	0.000582257572555566	0.5	8	2	7771071629010543	0
EIF5A2	2	1	1.07916500185958e-06	1	9	1	27423394901.422	NA
HIST1H2AA	3	2	0.000157604009317075	0.5	8	2	576151343672315	0
STOML1	3	2	1.54767217570438e-05	0.5	9	2	5500715979762.07	0
DOT1L	2	1	3.90428926236948e-06	1	9	1	355717499149.064	NA
SF3B1	7	6	0.0114679588840499	0.182417709518332	8	12	3279346371041521152	0.4
MAPK13	4	3	9.26433246765428e-05	0.45376669186193	8	4	198432565672734	0.333333333333333
FZD10	6	4	4.6525980033584e-05	0.2	9	5	49599458557697.5	0
CCDC58	2	1	0.000880011544898532	1	8	1	17759493656121174	NA
RTCA	4	3	0.0146924309413034	0.333333333333333	8	3	4937840502335521792	0
SLC5A1	3	2	0.000598412640257747	0.5	8	2	8197651654839108	0
RFX4	2	1	0.000533838872334606	1	8	1	6592112764465397	NA
RNF40	5	4	0.00342439769237148	0.254588320989404	8	5	268171323916583200	0.166666666666667
TNFSF10	8	6	0.000399061753766511	0.171148482063831	8	11	3644126621349791	0.19047619047619
USP13	7	4	0.00116361001934458	0.166666666666667	8	6	31431875097612224	0
HTR5A	3	2	4.71779927822117e-05	0.5	9	2	51072705047606.1	0
USP53	2	1	0.00111161209078794	1	8	1	28258856650006812	NA
ZNF598	2	1	0.000125655820886677	1	8	1	361145873306189	NA
HTR4	3	2	6.97675393651358e-05	0.5	9	2	111744442365854	0
COL12A1	2	1	0.00217759735137313	1	8	1	108446471876731360	NA
RYR3	2	1	9.05637415222757e-06	1	9	1	1876699567619.73	NA
AMBRA1	2	1	0.000623799087648873	1	8	1	8899023103466078	NA
QTRT1	5	3	0.00158013531270375	0.25	8	4	57119938844252528	0
NVL	2	1	7.79509263778972e-05	1	8	1	150057089362044	NA
IK	2	1	0.000231786917247584	1	8	1	1264659291697612	NA
FAM208B	2	1	3.81098311943819e-05	1	8	1	33232013983621.8	NA
SF3B6	4	3	0.00289517117081585	0.368934390471553	8	4	200812411906168096	0.333333333333333
COMMD7	3	2	0.00304224651938385	0.5	8	2	211680843675833600	0
IL6R	5	4	0.000637040300799479	0.25	7	4	9285961345174912	0
GDF9	6	5	0.00108217729169486	0.2	8	5	26784317096038352	0
HIST1H2AJ	15	10	0.00332029138664466	0.0860660787626596	7	30	253755229787427648	0.175824175824176
BSN	2	1	2.51286106962524e-05	1	9	1	14458320828586.3	NA
HIC2	2	1	0.000189269403613982	1	8	1	851050500493797	NA
SAG	2	1	0.00584619566367026	1	7	1	781733247658367616	NA
AIP	5	4	0.000834841203273508	0.25	8	4	16039688254363258	0
CLEC11A	2	1	2.41707645680201e-06	1	9	1	133802395203.62	NA
EDA2R	3	1	0.000135166573931418	0.5	8	2	418011042821182	0
IVNS1ABP	6	4	0.000777366160501055	0.202668151562174	8	6	13922514449333334	0.1
C1QTNF1	2	1	0.000123179096013146	1	8	1	347121552996847	NA
RCAN1	7	4	0.0015952809841565	0.18880744170096	7	7	58433596223625048	0.0666666666666667
DNM1L	5	2	0.00120908211194538	0.25	8	4	33595007994200916	0
LHX3	3	1	1.14213114035703e-05	0.5	9	2	2983657968638.71	0
CAV3	3	2	5.30284263803458e-05	0.5	9	2	64363435740796.6	0
ANXA5	6	4	0.00182275852175223	0.2	8	5	75991291465486208	0
ATXN2L	4	3	0.00111403195045024	0.333333333333333	7	3	28398330324782992	0
SLC50A1	2	1	2.91058098753967e-07	1	10	1	1938432553.45488	NA
FAM118B	2	1	2.48684923870321e-06	1	9	1	142250862890.971	NA
GCKR	2	1	6.20735809755296e-07	1	9	1	8814357863.9805	NA
FAM169A	2	1	2.69301929740086e-05	1	8	1	16595941547588.7	NA
NRL	2	1	3.49487086436594e-05	1	8	1	28157700131411.4	NA
RTRAF	2	1	0.000501634680432779	1	8	1	5771592385930284	NA
TRIM62	3	2	0.000748372172571233	0.5	8	2	12909615723234480	0
ARC	2	1	3.36203960826943e-06	1	9	1	258539522051.895	NA
WSB2	2	1	7.54856427188363e-05	1	8	1	132260980601401	NA
PLXNC1	2	1	1.17041802618662e-05	1	9	1	3140070637984.44	NA
PRPH	3	2	4.5661024947673e-05	0.5	9	2	47680070564943.1	0
ZBTB33	2	1	0.000215769628517644	1	8	1	1065174489511716	NA
MVD	4	2	7.23925285802986e-05	0.333333333333333	9	3	119990863067082	0
ABCC2	3	2	5.28481567537259e-05	0.5729	8	3	64104745480644.7	1
ZDHHC4	2	1	0.000781477909371539	1	8	1	14074713754749196	NA
SHROOM3	2	1	0.000623799087648873	1	8	1	8899023103466078	NA
HRH2	5	4	0.000148015820799573	0.253247850381003	8	5	504411527801642	0.166666666666667
VAMP1	3	2	1.51007656286998e-05	0.5	9	2	5214944007167.46	0
RASSF2	3	2	0.000185470412984057	0.5	8	2	799900360649429	0
ELOA	4	3	0.000172216744223496	0.333333333333333	8	3	678806896253623	0
MAGEA11	25	6	0.00205034680768135	0.0431750572237508	7	26	96276112937462112	0.0072463768115942
ADRA2B	4	3	0.000206457529919705	0.339462440077134	8	4	975544102928786	0.333333333333333
WNK4	2	1	0.000112255335981224	1	8	1	290619201576159	NA
RSRC1	3	2	0.0125631707923287	0.5	8	2	3609646561687841280	0
WSB1	2	1	0.000957162107555421	1	8	1	20951808695358632	NA
TP53INP1	2	1	9.18589050724819e-05	1	8	1	195259930632702	NA
GALR1	4	3	9.30743753027703e-05	0.333333333333333	9	3	199142451917905	0
TNRC6A	2	1	8.98888560707011e-06	1	9	1	1941339514177.49	NA
IL17RE	2	1	0	1	1	1	1.54308063481524	NA
KLF10	2	1	0.000827489736627322	1	8	1	15821304722905502	NA
PYGM	4	3	0.00010381143751913	0.333333333333333	8	3	249597103196169	0
FGF22	3	2	6.55819010136894e-06	0.5	9	2	983675082860.218	0
DCTN6	3	2	1.68114697458424e-05	0.5	9	2	6463534150733.35	0
SETD7	5	3	0.000106096254012514	0.25	9	4	257427710779876	0
PTPRH	4	3	0.000708460118220169	0.333333333333333	7	3	11495597238097960	0
KREMEN2	2	1	2.93830894199768e-05	1	9	1	19795648599786.2	NA
ERCC1	9	7	0.00351093563716052	0.145695130789301	8	13	283639630909852704	0.178571428571429
TP73	8	5	0.000847136411586922	0.142857142857143	8	7	16527254548640810	0
HOXB2	3	2	0.00167506215281084	0.5	7	2	64658540618122576	0
SYN2	2	1	1.16996291048043e-05	1	9	1	3130350258894.73	NA
BARHL1	2	1	5.32202148567718e-05	1	8	1	66518809365090	NA
CRABP1	2	1	2.66512210089966e-05	1	8	1	16252947463728.8	NA
WNT8A	6	5	0.0001712795907027	0.231880722514133	8	8	671383165809659	0.3
ZNF518A	2	1	0.000165216937701716	1	8	1	652770483828879	NA
MOS	2	1	9.64053830252578e-05	1	8	1	212873429515340	NA
CHRM3	3	2	0.00109875939210581	0.5	8	2	27611906656662060	0
CWC27	8	7	0.0182702269165643	0.160893622750009	8	20	8370165325622091776	0.619047619047619
TEX11	4	2	1.59600706497083e-05	0.333333333333333	9	3	5886429465796.75	0
SPATA2	3	2	0.00011297630453238	0.5	8	2	292014766301190	0
RAB33A	2	1	4.57867225081255e-05	1	8	1	47954091282814.3	NA
LARP4B	2	1	0.000772816593435943	1	8	1	13658482618260102	NA
SOX9	5	4	0.00167610429907245	0.25	8	4	64264123384174096	0
IGLL1	2	1	4.79936561834269e-06	1	9	1	528573770667.69	NA
CLIC3	2	1	2.2185344607398e-06	1	9	1	112714725220.56	NA
SELENOP	3	2	5.84138762303539e-06	0.5	9	2	780599372182.317	0
RSBN1	2	1	0.00015202187071978	1	8	1	529636528693897	NA
DDX18	3	2	0.000173566276891873	0.5	8	2	689767523470861	0
DYNC1LI1	4	3	0.000137567051695828	0.333333333333333	8	3	437431154128866	0
KRT82	2	1	4.95128651141009e-05	1	9	1	56114263934717.6	NA
WBP2	3	2	8.61907727124847e-05	0.5	8	2	170496134146765	0
NHLH1	4	2	0.000148257325610906	0.333333333333333	8	3	505627958206021	0
ASCC3	2	1	7.15198041877788e-05	1	9	1	117387740990987	NA
NUFIP1	2	1	0.000376440070680166	1	8	1	3340896429531683	NA
PDHA2	2	1	2.63581503626388e-06	1	9	1	159082940973.853	NA
BRSK2	2	1	6.7063906656004e-05	1	9	1	103402944549539	NA
RFXAP	3	2	0.000420693640069407	0.5	8	2	4101195625051764	0
ENOX1	2	1	0.000227926567380511	1	9	1	1188355634109574	NA
CCR4	16	13	0.00065736792996438	0.0817141412693579	8	67	9953454319828072	0.495238095238095
KY	3	1	4.32348898396214e-05	0.5	9	2	42760673576815.5	0
TMEM123	2	1	3.7267553149734e-05	1	8	1	31817703765339.5	NA
HOXD3	2	1	0.000186999593812739	1	8	1	812960188363967	NA
BNIP3L	6	3	0.000724767126642973	0.2	8	5	12076648345682422	0
COL8A2	2	1	4.95364638134544e-05	1	9	1	56118965898111.4	NA
KIAA0513	3	2	0.000110520855055746	0.5	8	2	281521000565245	0
THOP1	4	3	0.00125266733852639	0.333333333333333	8	3	35949159527252512	0
THAP12	3	2	8.46469498161303e-06	0.5	9	2	1639287434249.43	0
DUSP15	2	1	0.000435950879845377	1	8	1	4346316518324046	NA
ANO8	2	1	0	1	1	1	1.54308063481524	NA
KCNQ5	3	2	0.000783896507930193	0.5	7	2	14085396719786282	0
BAMBI	2	1	0	1	1	1	1.54308063481524	NA
TSKS	2	1	0.000643715468117233	1	8	1	9494140994407096	NA
GCH1	3	1	8.18623995932196e-05	0.5	8	2	155204764835478	0
ERBB3	16	8	0.00322633600421681	0.0701489429589663	7	17	238061042030893984	0.019047619047619
MCUB	2	1	0.000957732642223699	1	8	1	20976471225521272	NA
GABRA3	7	3	0.000508325603053354	0.286005472003068	7	10	5913369588381180	0.266666666666667
HOPX	2	1	9.4976253747353e-05	1	8	1	206673963750183	NA
SERPINB13	4	2	7.29086413920266e-06	0.333333333333333	8	3	1215693975863.06	0
TSHR	8	7	0.000493880086048656	0.145401294064173	7	9	5603349267972891	0.0952380952380952
IL22RA2	2	1	0	1	1	1	1.54308063481524	NA
GIGYF2	3	1	4.19721453039685e-05	0.5	8	2	40339625722459.5	0
VGLL2	3	2	0.000125205819278103	0.5	8	2	360355339370227	0
NDUFAF6	3	2	6.28958552036437e-07	0.5	10	2	9091347242.04166	0
TBX5	3	2	0.000289775049510977	0.5	8	2	1974450782326392	0
SLC35A2	2	1	7.45762173608671e-06	1	9	1	1274837921754.63	NA
TRIM9	2	1	1.90245832698793e-05	1	9	1	8286576605464.12	NA
HIST1H2AB	4	3	0.000363301420196106	0.413584812623274	8	4	3045474852113572	0.333333333333333
CAMSAP3	2	1	0.000159614144272078	1	8	1	582636170350246	NA
PTGER3	7	6	0.000272653565820548	0.17102444238913	8	9	1707432752890012	0.2
